name,Area Total:,Area Total: Area (Land),Area Total: Area (Water),Total Population:,Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Households:,Households: Family Households,Households: Family Households: Married-Couple Family,Households: Family Households: Other Family,"Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present",Households: Nonfamily Households,Households: Nonfamily Households: Male Householder,Households: Nonfamily Households: Female Householder,Population 16 Years and Over:,Population 16 Years and Over: in Labor Force,Population 16 Years and Over: in Labor Force: in Armed Forces,Population 16 Years and Over: in Labor Force: Civilian,Population 16 Years and Over: in Labor Force: Civilian: Employed,Population 16 Years and Over: in Labor Force: Civilian: Unemployed,Population 16 Years and Over: Not in Labor Force,In Labor Force 16 Years and Over:,In Labor Force 16 Years and Over: in Armed Forces,In Labor Force 16 Years and Over: Civilian,Employed Civilian Population 16 Years and Over:,"Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",Employed Civilian Population 16 Years and Over: Construction,Employed Civilian Population 16 Years and Over: Manufacturing,Employed Civilian Population 16 Years and Over: Wholesale Trade,Employed Civilian Population 16 Years and Over: Retail Trade,"Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",Employed Civilian Population 16 Years and Over: Information,"Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",Employed Civilian Population 16 Years and Over: Public Administration,Employed Civilian Population 16 Years and Over1:,Employed Civilian Population 16 Years and Over1: Private Sector,Employed Civilian Population 16 Years and Over1: Public Sector,Employed Civilian Population 16 Years and Over1: Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over1: Private Non-Profit,Employed Civilian Population 16 Years and Over1: Unpaid Family Workers,Households1:,Households1: with Earnings,Households1: No Earnings,Households2:,Households2: with Wage or Salary Income,Households2: No Wage or Salary Income,Households3:,Households3: with Self-Employment Income,Households3: No Self-Employment Income,Households4:,"Households4: with Interest, Dividends, or Net Rental Income","Households4: No Interest, Dividends, or Net Rental Income",Households5:,Households5: with Social Security Income,Households5: No Social Security Income,Households6:,Households6: with Supplemental Security Income (Ssi),Households6: No Supplemental Security Income (Ssi),Households7:,Households7: with Public Assistance Income,Households7: No Public Assistance Income,Households8:,Households8: with Retirement Income,Households8: No Retirement Income,Households9:,Households9: with Other Types of Income,Households9: No Other Types of Income,Families:,Families: Income Below Poverty Level,Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Bellow Poverty Level,Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years,"Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years",Families: Income At or Above Poverty Level,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 18 to 64 for Whom Poverty Status  Is Determined:,Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty,Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level,Population Age 65 and Over for Whom Poverty  Status Is Determined:,Population Age 65 and Over for Whom Poverty  Status Is Determined: Living in Poverty,Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,Population for Whom Poverty Status Is Determined:,Population for Whom Poverty Status Is Determined: Under .50,Population for Whom Poverty Status Is Determined: .50 to .74,Population for Whom Poverty Status Is Determined: .75 to .99,Population for Whom Poverty Status Is Determined: 1.00 to 1.49,Population for Whom Poverty Status Is Determined: 1.50 to 1.99,Population for Whom Poverty Status Is Determined: 2.00 and Over,Population for Whom Poverty Status Is Determined1:,Population for Whom Poverty Status Is Determined1: Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined1: 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined1: Under 2.00 (Poor or Struggling),Population for Whom Poverty Status Is Determined1: 2.00 and Over (Doing Ok),White Alone Population for Whom Poverty Status Is  Determined:,White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Black or African American Alone Population for  Whom Poverty Status Is Determined:,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined:,Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined:,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined:,Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined:,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,"White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level",Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,Workers 16 Years and Over in Households:,Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Drove Alone","Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Carpooled",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Public Transportation (Excluding Taxicab),Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Walked,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Taxicab, Motorcycle, Bicycle, or Other Means",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Worked At Home,Workers 16 Years and Over2:,Workers 16 Years and Over2: Did Not Work At Home,Workers 16 Years and Over2: Did Not Work At Home: Less than 10 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 10 to 19 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 20 to 29 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 30 to 39 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 40 to 59 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 60 to 89 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 90 or More Minutes,Workers 16 Years and Over2: Worked At Home,Total:,Total: No Health Insurance Coverage,Total: with Health Insurance Coverage,Total: with Health Insurance Coverage: Public Health Coverage,Total: with Health Insurance Coverage: Private Health Insurance,Population Under 18:,Population Under 18: No Health Insurance Coverage,Population Under 18: with Health Insurance Coverage,Population Under 18: with Health Insurance Coverage: Public Health Coverage,Population Under 18: with Health Insurance Coverage: Private Health Insurance,Population 18 to 24:,Population 18 to 24: No Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage: Public Health Coverage,Population 18 to 24: with Health Insurance Coverage: Private Health Insurance,Population 25 to 34:,Population 25 to 34: No Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage: Public Health Coverage,Population 25 to 34: with Health Insurance Coverage: Private Health Insurance,Population 35 to 64:,Population 35 to 64: No Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage: Public Health Coverage,Population 35 to 64: with Health Insurance Coverage: Private Health Insurance,Population 65 or Older:,Population 65 or Older: No Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage: Public Health Coverage,Population 65 or Older: with Health Insurance Coverage: Private Health Insurance,Own Children under 18 Years:,Own Children under 18 Years: Children Living with Single Parents,Households10:,Households10: 1-Person Household,Households10: 2-Person Household,Households10: 3-Person Household,Households10: 4-Person Household,Households10: 5-Person Household,Households10: 6-Person Household,Households10: 7-or-More Person Household
Azusa,9.7150402,9.7014851,0.013555661,40681,3054,2676,2958,1561,4464,6644,5406,5366,4358,2631,1111,452,11077,8588,5799,2789,741,2048,2489,1174,1315,31440,21364,19,21345,19771,1574,10076,21364,19,21345,19771,199,1131,2313,928,2238,1199,552,919,2321,4333,1909,1062,667,19771,14594,2327,1572,1255,23,11077,9682,1395,11077,9505,1572,11077,1081,9996,11077,1249,9828,11077,2748,8329,11077,827,10250,11077,435,10642,11077,1263,9814,11077,1148,9929,8588,930,332,84,143,115,28,371,354,17,7658,10111,2005,8106,26186,3093,23093,4134,414,3720,40431,2640,1137,1735,5867,3902,25150,40431,5512,9769,15281,25150,19159,2847,16312,904,96,808,550,53,497,4388,338,4050,58,0,58,13198,1892,11306,2174,286,1888,28834,4384,24450,5802,642,5160,19308,17349,15172,2177,564,63,91,531,141,569,19302,8098,6317,881,204,345,165,186,19308,18739,1508,5095,2975,3784,3020,1921,436,569,40535,3744,36791,16236,22677,10846,340,10506,5627,5134,4866,622,4244,1351,3074,5626,845,4781,1424,3482,15063,1828,13235,3996,9567,4134,109,4025,3838,1420,8082,2394,11077,1676,2946,1788,2028,1369,663,607
Baldwin Hills/Crenshaw,1.9383596399999998,1.93811454,0.000245175,26877,1473,1150,1586,1109,2844,4103,3797,4007,3194,1992,1103,519,12171,5751,2699,3052,867,2185,6420,2683,3737,22241,13308,0,13308,11869,1439,8933,13308,0,13308,11869,0,617,373,156,1510,1120,468,603,1493,3283,1102,630,514,11869,7716,2077,1414,662,0,12171,8344,3827,12171,7917,4254,12171,1134,11037,12171,1254,10917,12171,3339,8832,12171,1383,10788,12171,1093,11078,12171,1569,10602,12171,1079,11092,5751,1304,312,72,248,207,41,672,411,261,4447,5318,1794,3524,17945,4602,13343,3614,639,2975,26877,2663,1405,2967,3960,2736,13146,26877,7035,6696,13731,13146,5892,1242,4650,15722,4278,11444,91,0,91,1250,191,1059,44,0,44,2847,1178,1669,1031,146,885,8193,2455,5738,1150,96,1054,11634,9322,8406,916,1578,53,18,98,76,489,11633,8980,6342,657,1416,83,143,339,11634,11145,246,1810,2396,3027,1975,1204,487,489,26877,3007,23870,12976,14862,5658,103,5555,3274,3275,2928,561,2367,1189,1355,3679,686,2993,1487,1863,10998,1643,9355,3551,6676,3614,14,3600,3475,1693,4422,1743,12171,5601,3487,1302,1008,517,179,77
Baldwin Park,6.6344121000000005,6.523243,0.111168908,74901,4649,4583,5460,3208,7935,12114,9744,10255,8124,5552,2443,834,17537,15149,10176,4973,1773,3200,2388,1165,1223,59057,37350,0,37350,35226,2124,21707,37350,0,37350,35226,240,2783,4767,2024,4201,2430,527,1561,3902,6440,3622,1894,835,35226,26616,3039,4051,1475,45,17537,15389,2148,17537,14745,2792,17537,2122,15415,17537,1193,16344,17537,5009,12528,17537,1664,15873,17537,786,16751,17537,1941,15596,17537,1493,16044,15149,1751,750,183,202,98,104,616,496,120,13398,17747,3589,14158,48088,5737,42351,8597,900,7697,74432,3010,3574,3642,9018,11026,44162,74432,10226,20044,30270,44162,28126,4250,23876,1638,273,1365,1060,173,887,14397,1578,12819,514,0,514,24780,3497,21283,3917,455,3462,55076,7951,47125,2873,512,2361,34565,31531,26595,4936,1175,14,182,390,161,1112,34544,13658,10588,1890,476,148,80,476,34565,33453,1444,8006,6897,7588,4778,3404,1336,1112,74559,9344,65215,34344,33944,19041,662,18379,11981,6933,8117,1541,6576,2697,4049,10747,2026,8721,3257,5678,28057,4886,23171,8441,15319,8597,229,8368,7968,1965,12741,3221,17537,1828,3166,3506,3861,2118,1279,1779
Bel-Air,3.3083160000000005,3.3083160000000005,0.0,4779,222,322,333,184,338,402,487,759,659,611,251,211,1783,1272,1144,128,42,86,511,186,325,3847,2414,14,2400,2285,115,1433,2414,14,2400,2285,0,14,29,212,87,15,211,371,307,704,156,160,19,2285,941,171,937,204,32,1783,1478,305,1783,1301,482,1783,560,1223,1783,1080,703,1783,622,1161,1783,9,1774,1783,0,1783,1783,327,1456,1783,175,1608,1272,11,0,0,0,0,0,11,0,11,1261,1061,0,1061,2523,86,2437,1073,19,1054,4657,95,0,10,0,71,4481,4657,105,71,176,4481,3721,69,3652,154,0,154,0,0,0,418,0,418,0,0,0,30,0,30,334,36,298,288,0,288,3433,69,3364,2270,1918,1732,186,13,0,0,35,103,201,2252,407,356,25,13,0,0,13,2270,2069,80,418,539,497,453,54,28,201,4765,46,4719,1103,4283,1118,0,1118,16,1111,341,0,341,6,335,342,0,342,18,342,1891,46,1845,30,1815,1073,0,1073,1033,680,1039,217,1783,468,590,278,319,49,79,0
Bellflower,6.1724593,6.119105,0.0533543,77529,5840,5682,5510,3370,7945,11503,10558,10321,8233,5075,2414,1078,23517,17370,11016,6354,1965,4389,6147,3224,2923,59328,37883,59,37824,35436,2388,21445,37883,59,37824,35436,112,2451,3923,1488,4163,3431,597,1568,3407,7994,3261,1782,1259,35436,26116,4592,2641,2034,53,23517,19852,3665,23517,19155,4362,23517,2182,21335,23517,1898,21619,23517,5655,17862,23517,1925,21592,23517,643,22874,23517,2612,20905,23517,2462,21055,17370,1803,568,157,245,183,62,833,730,103,15567,20242,3813,16429,48480,5762,42718,8305,1075,7230,77027,3470,3043,4137,8541,9782,48054,77027,10650,18323,28973,48054,24413,3093,21320,9748,1377,8371,331,21,310,9826,804,9022,463,0,463,29046,5050,23996,3200,305,2895,43013,6642,36371,12502,1848,10654,34654,31755,28588,3167,889,22,227,467,371,923,34580,19432,15745,1751,648,367,442,479,34654,33731,2232,8390,6533,6958,5357,3213,1048,923,77128,9501,67627,28186,43719,21514,1437,20077,9218,11637,7892,1311,6581,2432,4342,10384,1737,8647,2498,6602,29033,4902,24131,6314,18724,8305,114,8191,7724,2414,17679,5905,23517,5016,5371,4754,4001,2545,1219,611
Bell Gardens,2.4630161,2.4585662,0.004449828,42641,3297,3920,3577,2359,5212,6531,5967,5155,3464,1788,886,485,9663,8652,4997,3655,1106,2549,1011,523,488,31155,19584,0,19584,18063,1521,11571,19584,0,19584,18063,103,1365,3198,1138,2723,1872,288,485,1396,2346,1948,1021,180,18063,15304,1217,1181,339,22,9663,8628,1035,9663,8394,1269,9663,1039,8624,9663,455,9208,9663,2050,7613,9663,723,8940,9663,689,8974,9663,472,9191,9663,781,8882,8652,2373,815,204,238,202,36,1116,984,132,6279,13005,5317,7688,26256,6602,19654,2969,703,2266,42230,4170,3109,5343,7708,6379,15521,42230,12622,14087,26709,15521,33282,10268,23014,295,96,199,121,30,91,357,26,331,9,0,9,7798,2135,5663,368,67,301,40531,12152,28379,1057,356,701,17717,15374,13093,2281,1020,12,94,587,238,392,17703,13085,9648,1563,923,394,286,271,17717,17325,782,3613,3343,5279,2289,1654,365,392,42378,8212,34166,22355,12502,13944,867,13077,10606,2628,5002,1397,3605,1977,1660,5945,1649,4296,1708,2647,14518,4229,10289,5212,5219,2969,70,2899,2852,348,10633,4430,9663,714,1396,1869,2241,1966,610,867
Bell,1.9348178999999999,1.8266038999999998,0.10821402,35270,3009,2673,2709,1841,3911,5893,4841,4559,2886,1827,841,280,8825,7551,4581,2970,950,2020,1274,567,707,26379,16743,0,16743,15677,1066,9636,16743,0,16743,15677,102,830,2407,1181,2323,1885,134,356,990,2682,1373,1072,342,15677,12566,1422,1266,399,24,8825,7776,1049,8825,7477,1348,8825,1088,7737,8825,568,8257,8825,1821,7004,8825,564,8261,8825,518,8307,8825,553,8272,8825,735,8090,7551,1577,640,116,130,114,16,691,592,99,5974,10187,3615,6572,22052,4019,18033,2892,431,2461,35131,2591,2273,3201,5993,5632,15441,35131,8065,11625,19690,15441,28398,6471,21927,275,135,140,189,9,180,273,30,243,69,0,69,5365,1381,3984,562,39,523,32603,7070,25533,1807,830,977,15449,12855,11125,1730,1359,21,91,597,265,261,15412,10014,7020,1144,1055,501,241,53,15449,15188,627,3547,2499,4128,2181,1636,570,261,35176,5782,29394,17920,12401,10675,352,10323,7988,2622,4194,954,3240,1732,1562,5167,1143,4024,1839,2261,12248,3205,9043,3745,5486,2892,128,2764,2616,470,8520,3216,8825,1010,1822,1488,2084,1105,686,630
Beverly Crest,9.388022,9.252874,0.1351489,10880,595,553,508,301,520,853,1318,1747,1358,1712,962,453,4353,3128,2763,365,143,222,1225,570,655,9105,5415,0,5415,5199,216,3690,5415,0,5415,5199,22,65,232,393,370,103,667,609,872,1061,567,209,29,5199,2202,322,2388,211,76,4353,3526,827,4353,3195,1158,4353,1052,3301,4353,2360,1993,4353,1609,2744,4353,56,4297,4353,27,4326,4353,711,3642,4353,251,4102,3128,107,16,53,0,0,0,38,23,15,3021,1938,87,1851,5796,310,5486,3127,205,2922,10861,409,85,108,356,216,9687,10861,602,572,1174,9687,9366,527,8839,119,0,119,0,0,0,991,39,952,0,0,0,106,27,79,279,9,270,356,75,281,9172,479,8693,5006,3979,3656,323,8,0,31,26,8,954,5006,683,500,30,0,11,0,142,5006,4052,110,965,1100,939,673,202,63,954,10880,371,10509,3346,9198,2095,53,2042,187,1895,465,35,430,9,430,770,92,678,44,657,4423,181,4242,222,4044,3127,10,3117,2884,2172,1820,218,4353,1019,1809,649,680,137,32,27
Beverly Grove,1.6646969999999999,1.6646969999999999,0.0,22370,974,532,346,217,1043,6678,4042,2568,2337,1743,973,917,11917,4022,3151,871,163,708,7895,3535,4360,20451,15635,0,15635,14824,811,4816,15635,0,15635,14824,11,232,564,373,1279,282,2638,1184,2630,2597,2163,702,169,14824,9504,922,3316,1078,4,11917,10330,1587,11917,9324,2593,11917,2955,8962,11917,3846,8071,11917,2097,9820,11917,318,11599,11917,203,11714,11917,900,11017,11917,1120,10797,4022,189,21,42,25,0,25,101,77,24,3833,2069,166,1903,16619,1513,15106,3294,379,2915,21982,1259,327,472,978,1021,17925,21982,2058,1999,4057,17925,17449,1477,15972,656,127,529,116,74,42,1813,316,1497,13,0,13,666,22,644,1269,42,1227,1929,109,1820,16464,1418,15046,14578,10797,10249,548,426,66,102,893,163,2131,14570,10946,7372,403,332,754,319,1766,14578,12447,1186,3101,2538,3045,1962,483,132,2131,21982,1145,20837,4308,18339,2139,35,2104,242,1962,1611,106,1505,25,1490,6040,434,5606,350,5323,8898,506,8392,651,7900,3294,64,3230,3040,1664,2002,514,11917,5581,4479,1306,405,132,9,5
Beverly Hills,7.880548199999999,7.821290199999999,0.059258187000000004,34422,1062,1835,2369,1482,2089,4483,3873,5422,4294,3643,2459,1411,14817,8282,6654,1628,552,1076,6535,2654,3881,28691,17473,51,17422,16433,989,11218,17473,51,17422,16433,43,510,905,1050,1283,361,1463,2076,2833,3031,1897,743,238,16433,9305,799,5401,828,100,14817,11612,3205,14817,10344,4473,14817,3555,11262,14817,6196,8621,14817,4779,10038,14817,663,14154,14817,92,14725,14817,1540,13277,14817,1234,13583,8282,595,35,235,40,40,0,285,211,74,7687,6674,492,6182,20161,1694,18467,7513,983,6530,34348,1793,541,835,1551,1362,28266,34348,3169,2913,6082,28266,28441,2390,26051,574,2,572,55,17,38,2962,329,2633,0,0,0,700,146,554,1616,285,1331,2195,423,1772,26964,2114,24850,16270,12481,11587,894,291,86,99,788,159,2366,16268,8795,6095,480,203,472,234,1311,16270,13904,1387,4028,2671,3188,1939,562,129,2366,34371,1809,32562,9560,27889,7015,432,6583,559,6230,2202,43,2159,217,1981,4060,459,3601,198,3461,13581,825,12756,1348,11741,7513,50,7463,7238,4476,6487,1151,14817,5283,4950,1797,1862,644,272,9
Beverlywood,0.5344453,0.5344453,0.0,3929,304,380,355,164,138,293,436,604,611,443,85,116,1333,1059,968,91,22,69,274,113,161,2841,1877,0,1877,1755,122,964,1877,0,1877,1755,10,50,107,56,49,32,85,199,392,527,134,71,43,1755,901,167,484,203,0,1333,1083,250,1333,1039,294,1333,249,1084,1333,644,689,1333,316,1017,1333,55,1278,1333,5,1328,1333,188,1145,1333,111,1222,1059,15,0,8,0,0,0,7,7,0,1044,1203,22,1181,2082,51,2031,644,8,636,3929,50,23,8,35,27,3786,3929,81,62,143,3786,3386,73,3313,72,0,72,0,0,0,413,8,405,0,0,0,0,0,0,58,0,58,101,0,101,3285,73,3212,1697,1470,1340,130,48,0,14,8,0,157,1697,309,160,74,29,0,0,46,1697,1540,231,423,305,334,192,38,17,157,3929,26,3903,813,3442,1213,19,1194,181,1013,174,0,174,22,165,247,0,247,58,189,1651,7,1644,30,1614,644,0,644,522,461,1187,35,1333,262,467,147,276,82,61,38
Boyle Heights,6.7229635,6.6597502,0.063213418,93528,6636,6608,7447,4705,11243,14122,12244,12438,8337,5012,2891,1845,24418,18682,9694,8988,2513,6475,5736,2693,3043,71381,42230,0,42230,39873,2357,29151,42230,0,42230,39873,281,3584,5765,1896,5097,2413,493,980,3378,7247,5186,2433,1120,39873,29397,4169,3946,2282,79,24418,19863,4555,24418,18935,5483,24418,3144,21274,24418,1483,22935,24418,6991,17427,24418,2614,21804,24418,1734,22684,24418,1803,22615,24418,1724,22694,18682,4865,1303,510,526,362,164,2526,2214,312,13817,24685,10259,14426,58163,13618,44545,9614,2356,7258,92462,9726,7244,9263,15090,15096,36043,92462,26233,30186,56419,36043,62576,19035,43541,1230,502,728,566,90,476,2536,691,1845,159,149,10,24095,5204,18891,1300,562,738,86273,24529,61744,2317,418,1899,38995,29583,25363,4220,5724,22,304,1905,153,1304,38899,27467,16982,2760,4777,1582,514,852,38995,37691,2498,8347,7456,7999,5551,4424,1416,1304,92762,15563,77199,51949,28341,26312,1325,24987,20377,5447,11280,2539,8741,4913,3957,12562,3342,9220,4324,5090,32994,8227,24767,13124,12211,9614,130,9484,9211,1636,19241,9306,24418,4461,4884,4846,3938,3043,1587,1659
Bradbury,1.9870169999999998,1.985768,0.001249427,1092,31,32,46,21,74,156,68,154,136,162,65,147,400,261,212,49,9,40,139,47,92,977,464,0,464,454,10,513,464,0,464,454,5,5,69,22,44,2,20,40,84,88,24,34,17,454,316,29,84,25,0,400,227,173,400,218,182,400,42,358,400,195,205,400,201,199,400,13,387,400,12,388,400,129,271,400,24,376,261,16,3,0,0,0,0,13,13,0,245,130,26,104,588,52,536,327,13,314,1045,66,7,18,15,83,856,1045,91,98,189,856,630,37,593,8,0,8,0,0,0,378,42,336,0,0,0,13,12,1,16,0,16,135,25,110,519,24,495,441,370,324,46,17,0,0,0,0,54,441,63,47,5,0,0,0,11,441,387,24,103,59,70,28,75,28,54,1045,50,995,363,844,148,3,145,28,136,88,6,82,0,82,124,16,108,3,108,358,25,333,27,311,327,0,327,305,207,107,16,400,123,134,55,54,20,4,10
Brentwood,13.57997923,13.579455229999997,0.000524713,33846,1610,1445,1782,1014,2306,6040,4928,4590,3346,3792,1928,1065,15280,7570,6356,1214,321,893,7710,3293,4417,28720,19590,32,19558,18502,1056,9130,19590,32,19558,18502,30,414,611,344,1113,186,1796,2719,4562,4150,1757,521,299,18502,10698,1473,4998,1298,35,15280,12865,2415,15280,11480,3800,15280,3670,11610,15280,6917,8363,15280,3926,11354,15280,374,14906,15280,118,15162,15280,1621,13659,15280,1158,14122,7570,302,59,72,24,24,0,147,118,29,7268,5765,324,5441,20697,1617,19080,6785,511,6274,33247,1408,422,622,818,1035,28942,33247,2452,1853,4305,28942,28417,1961,26456,517,71,446,125,50,75,2402,197,2205,0,0,0,289,35,254,1497,138,1359,1884,239,1645,26965,1817,25148,18052,13220,12533,687,767,0,239,1217,224,2385,17725,9880,6620,271,443,777,473,1296,18052,15667,1483,4328,3842,2775,2356,698,185,2385,33814,864,32950,8088,29247,6224,101,6123,499,5809,2621,106,2515,112,2427,5320,259,5061,187,4960,12864,390,12474,865,11823,6785,8,6777,6425,4228,5620,859,15280,5571,5899,1790,1345,523,114,38
Broadway-Manchester,1.2684372000000002,1.2684372000000002,0.0,24827,2217,2125,1990,1337,2713,4511,3280,2925,2172,868,593,96,6193,4755,2275,2480,456,2024,1438,653,785,18098,10398,0,10398,9334,1064,7700,10398,0,10398,9334,32,728,1446,397,1040,928,173,269,983,1436,1009,702,191,9334,7276,686,1035,311,26,6193,4779,1414,6193,4434,1759,6193,701,5492,6193,324,5869,6193,1253,4940,6193,941,5252,6193,935,5258,6193,241,5952,6193,635,5558,4755,1379,271,68,110,36,74,930,815,115,3376,7534,2977,4557,15601,4161,11440,1557,395,1162,24692,3313,2278,1942,5190,4126,7843,24692,7533,9316,16849,7843,8367,1954,6413,6820,3411,3409,112,16,96,131,14,117,0,0,0,9011,2119,6892,251,19,232,17298,4056,13242,84,58,26,9132,7920,6964,956,809,21,11,86,152,133,9132,5645,4241,617,560,48,77,102,9132,8999,441,1517,1497,2330,1870,939,405,133,24827,4205,20622,15060,6230,8030,328,7702,6465,1477,2966,695,2271,1629,704,3897,1250,2647,1628,1048,8377,1916,6461,3875,2672,1557,16,1541,1463,329,5470,2721,6193,1205,921,1035,1312,758,487,475
